id_inter;reference_type;citation;reference
839;bc;Faria 1995;Faria, D. M. 1995. Os morcegos da Santa Genebra. Pages 100–106 in P. C. Morellato, and H. F. Leitão-Filho Editors. Ecologia e preservação de uma floresta tropical urbana - Reserva de Santa Genebra. Editora Unicamp, Campinas, Brasil.
840;bc;Faria 1995;Faria, D. M. 1995. Os morcegos da Santa Genebra. Pages 100–106 in P. C. Morellato, and H. F. Leitão-Filho Editors. Ecologia e preservação de uma floresta tropical urbana - Reserva de Santa Genebra. Editora Unicamp, Campinas, Brasil.
841;bc;Faria 1995;Faria, D. M. 1995. Os morcegos da Santa Genebra. Pages 100–106 in P. C. Morellato, and H. F. Leitão-Filho Editors. Ecologia e preservação de uma floresta tropical urbana - Reserva de Santa Genebra. Editora Unicamp, Campinas, Brasil.
842;bc;Faria 1995;Faria, D. M. 1995. Os morcegos da Santa Genebra. Pages 100–106 in P. C. Morellato, and H. F. Leitão-Filho Editors. Ecologia e preservação de uma floresta tropical urbana - Reserva de Santa Genebra. Editora Unicamp, Campinas, Brasil.
843;a;Ferrari & Strier 1992;Ferrari, S. F., and K. B. Strier. 1992. Exploitation of Mabea fistulifera nectar by marmosets (Callithrix flaviceps) and muriquis (Brachyteles arachnoides) in south east Brazil. Journal of Tropical Ecology 8:225–239.
844;a;Ferrari & Strier 1992;Ferrari, S. F., and K. B. Strier. 1992. Exploitation of Mabea fistulifera nectar by marmosets (Callithrix flaviceps) and muriquis (Brachyteles arachnoides) in south east Brazil. Journal of Tropical Ecology 8:225–239.
845;a;Ferrari & Strier 1992;Ferrari, S. F., and K. B. Strier. 1992. Exploitation of Mabea fistulifera nectar by marmosets (Callithrix flaviceps) and muriquis (Brachyteles arachnoides) in south east Brazil. Journal of Tropical Ecology 8:225–239.
846;a;Ferrari & Strier 1992;Ferrari, S. F., and K. B. Strier. 1992. Exploitation of Mabea fistulifera nectar by marmosets (Callithrix flaviceps) and muriquis (Brachyteles arachnoides) in south east Brazil. Journal of Tropical Ecology 8:225–239.
847;a;Ferrari & Strier 1992;Ferrari, S. F., and K. B. Strier. 1992. Exploitation of Mabea fistulifera nectar by marmosets (Callithrix flaviceps) and muriquis (Brachyteles arachnoides) in south east Brazil. Journal of Tropical Ecology 8:225–239.
848;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
849;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
850;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
851;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
852;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
853;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
854;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
855;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
856;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
857;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
858;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
859;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
860;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
861;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
862;a;Fischer et al 1992;Fischer, E., F. A. Jimenez, and M. Sazima. 1992. Polinização por morcegos em duas espécies de Bombacaceae na Estação Ecológica da Juréia, São Paulo. Revista Brasileira de Botânica 15:67–72.
863;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
864;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
865;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
866;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
867;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
868;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
869;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
870;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
871;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
872;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
873;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
874;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
875;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
876;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
877;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
878;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
879;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
880;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
881;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
882;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
883;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
884;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
885;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
886;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
887;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
888;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
889;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
890;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
891;t;Fischer 1994;Fischer, E. A. 1994. Polinização, fenologia e distribuição espacial de Bromeliaceae numa comunidade de Mata Atlântica, litoral sul de São Paulo. Dissertação de Mestrado em Ecologia, Universidade Estadual de Campinas, São Paulo, Brasil.
892;upd;Fischer nd.;Fischer, E.A. Personal Communication
893;upd;Fischer nd.;Fischer, E.A. Personal Communication
894;upd;Fischer nd.;Fischer, E.A. Personal Communication
895;upd;Fischer nd.;Fischer, E.A. Personal Communication
896;upd;Fischer nd.;Fischer, E.A. Personal Communication
897;upd;Fischer nd.;Fischer, E.A. Personal Communication
898;upd;Fischer nd.;Fischer, E.A. Personal Communication
899;upd;Fischer nd.;Fischer, E.A. Personal Communication
900;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
901;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
902;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
903;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
904;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
905;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
906;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
907;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
908;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
909;a;Fonseca et al 2016;Fonseca, L. C. N. da, A. R. Rech, P. J. Bergamo, V. Gonçalves-Esteves, and M. Sazima. 2016. Heterospecific pollen deposition among plants sharing hummingbird pollinators in the Brazilian Atlantic Forest. Rodriguésia 67:335–345.
